Text,Review
“东南亚金融危机”刚刚过去，“巴西金融危机”却在世纪之交悄然出现。,0
1999年1月13日，拉丁美洲第一大经济体巴西政府宣布对本国货币雷亚尔进行贬值，从1999年1月12日到21日的9天时间里，雷亚尔汇率下跌了23.4%。,2
投资者纷纷逃离拉美市场，导致拉美各国以及世界其他地区的股市再度大幅波动。直到1999年3月初，美股三大指数一直处于横盘震荡的状态，1998年10月以来的科技股狂热似乎已经消退。,2
这期间除了“巴西金融危机”，还有几件大事引发了美股的剧烈震荡。,0
"1999年1月3日，微软公司因被认定利用其对个人计算机操作系统的垄断力量阻碍竞争和创新，从而损害了消费者的利益，""微软反垄断案""由此拉开序幕。",0
受微软公司事件的影响，加之年初一季度美国市场的个人电脑销量持续低迷，市场对戴尔公司（Dell Inc.）和其他电脑制造商的盈利预期均出现下滑。,2
同年2月9日，美国纳斯达克技术指数收盘时下降近4%，成为历史上第三次暴跌，包括微软公司、雅虎公司（Yahoo!）、英特尔公司在内的主要互联网公司股票遭受的打击最大，其股票价值在市场上损失了数十亿美元。,2
尽管“微软反垄断案”和其他事件对市场造成了冲击，但从基本面来看，美国经济仍然健康。,1
失业率持续下行，经济依然处于1996年以来的扩张周期，增速持续上升。,1
与此同时，美联储的宽松周期已经持续了近两年，市场开始担心美联储将很快收紧货币政策。,0
1999年2月23日，美联储主席艾伦·格林斯潘在美国参议院银行委员会发表讲话时表示，美国经济今年将持续增长，必要时将调整货币政策。,0
这证实了市场的猜测，华尔街股市各主要股指大幅下降。,2
整体来看，1999年初至3月初市场虽然大幅震荡，但指数并未形成趋势性走势，道琼斯工业指数和标普500指数几乎持平，纳斯达克指数上涨约4%。,1
1999年3月初公布的失业率突然上升至4.4%，市场认为失业率的小幅上升对市场有利，因为这表明经济并没有过热，且美联储不会很快开始加息。,2
同年3月29日，道琼斯工业指数突破了10000点大关。,1
在1999年3月的这轮反弹中，科技股依然是领涨的，纳斯达克指数单月涨幅超过13%，道琼斯工业指数和标普500指数均上涨7%。,1
1999年4月，股市发生了风格轮动，以道琼斯工业指数为代表的蓝筹股大涨，科技股则回调，同时1999年初以来，持续下行的利率开始猛涨。,1
主要原因在于1999年蓝筹股被低估。,0
从1999年5月开始，美股的宽幅波动基本围绕CPI变化展开（CPI是1999年股市最关注的基本面指标），这种情况持续到当年10月中旬，即纳斯达克指数上涨前夕。,0
同年5月中旬公布的4月CPI大幅上升，美联储5月的声明暗示可能提高利率，除了对利率的担忧，“千年虫”的恐惧也重新浮现。,2
1999年5月中旬左右，道琼斯工业指数和标普500指数开始回调，道琼斯工业指数持续下行。,2
而同年6月公布的5月CPI无变化，与此同时，失业率持续下行，达到29年来的新低。,1
因此，从1999年6月上旬到7月中旬，三大股指齐涨，利率在5月中旬之后触底回落。,1
同年6月30日，美国联邦储备委员会宣布小幅提高利率，将联邦基金目标利率从4.75%提高到5%，以减缓经济增长速度。,0
随后，美联储表示将不会在短时间内再次提高利率。,0
1999年7月初，第二季度财报陆续公布，许多公司盈利。1999年7月中旬，艾伦·格林斯潘在国会演讲时表示将通过提高利率的方式遏制通胀，市场对高利率和弱美元的担忧导致市场重回下跌通道，直至同年10月中旬才开始反弹。,0
其间，1999年8月上旬至8月末出现了一波反弹,1
主要是因为同年7月的CPI涨幅低于预期。,0
市场认为美联储8月加息可能是1999年最后一次加息。,0
同年8月23日，纽约股票交易所30种工业股票平均价格指数上涨199点，打破了道琼斯工业指数同年7月16日创下的11210点记录，再创新高。,1
同年8月24日，美联储将联邦基金目标利率提高0.25个百分点，同时提高了商业银行发放贷款的贴现率。,0
同年8月27日，美联储主席艾伦·格林斯潘指出，美联储在决定利率时，应该更加关注股票和其他资产的价格。,0
投资者认为艾伦·格林斯潘的谈话暗示美国股市价格过高，导致道琼斯工业指数当日下跌108点（1%）。,2
1999年8月的短暂反弹因此告一段落。,0
同年9月，微软公司总裁史蒂夫·鲍尔默（Steve Ballmer）指出，包括微软公司在内的科技公司面临市场严重高估的问题。,0
1999年10月15日，美国劳工部发布的报告显示，1999年9月的生产者价格再次上扬，由于担心利率持续上行，纽约股市再次大幅下跌，道琼斯30种工业股票平均价格指数盘中一度跌破万点大关，最终以10019点收盘。,2
至此，道琼斯工业指数已从1999年8月5日创下的11326点最高纪录下挫1306.33点，使该指数1999年以来的涨幅降至10%以下。,2
然而正是在这次大洗牌之后，纳斯达克指数开始了有史以来最强势的上涨，也正是年底的这波上涨使得1999年的纳斯达克指数收益率创下历史最高纪录。,1
1999年10月18日开始,1
美股强势反弹，主要的催化剂是1999年强势的第三季度企业盈利,1
美股强势反弹，主要的催化剂是1999年强势的第三季度企业盈利，尤其是科技股。,0
实际上，从1999年第二季度开始，美股盈利增速已经开始回升。从单季度增速来看，第一季度每股盈利增速仍在负区间，但第二季度整体增速已经迅速升至20%以上，第三季度仍保持在20%以上，相比之下，股指的表现远未达到经济增长的强劲水平。,2
而且市场担忧的通胀问题正逐渐消除，1999年9月核心通胀水平已降至2%，年末虽有反弹但仍未超过2.1%，在这种情况下，科技股强势领涨直到1999年末。,1
值得注意的是，科技股的爆发不仅是华尔街的狂欢，科技板块在全球资本市场也表现出色。,1
但除了科技板块之外的其他行业，尤其是传统行业，其整体表现较为一般，道琼斯工业指数和标普500指数的上涨很大程度上是受纳斯达克上涨的外溢效应影响，在纳斯达克指数的带动下，标普500和道琼斯工业指数也创下历史新高。,1
时至1999年末，市场已完全忽略了美联储加息的影响。,0
1999年11月16日，美国联邦储备委员会宣布将联邦基金目标利率提高0.25个百分点，即上调到5.5%，同时贴现率也上调0.25个百分点，即提高至5%，市场反应平稳。,0
同年12月8日，雅虎公司被纳入标普500指数，刺激市场疯狂抢购雅虎公司股票，日涨幅逾20%。,1
1999年10月中旬开始的这波上涨，使道琼斯工业指数和标普500指数分别收获了14%和17%以上的涨幅，而纳斯达克指数上涨了49%！整体来看，1999年全年，标普500指数上涨19%（走势见图6-6），道琼斯工业指数上涨23%，而纳斯达克指数上涨了86%，创下有史以来年涨幅最高纪录。1999年，人们带着对“千年虫”的恐惧进入了即将到来的“千禧年”。,1
然而事与愿违，恐惧变成了贪婪，互联网在恐惧中实现了爆发。,1
"至1999年末，美国标普500指数市值前十的公司中新晋大量科技公司，包括微软公司、思科系统公司、朗讯科技公司（Lucent Technologies）、英特尔公司、IBM公司和美国在线服务公司（American Online, AOL）。",0
它们就如同 20 世纪 80 年代的石油公司。,0
"这一年，市值最大前十公司的总和达到了31,261亿美元，比一年前增长了超过50%。这种增长与“传统经济”板块的表现形成了鲜明对比。",0
这种“市场抱团”现象反映了高利率环境下对成长性股票的强烈需求。,0
1999年11月至2000年1月，失业率持续下降。,1
2000年2月2日，美联储将联邦基金目标利率上调25个基点至5.75%。,0
美联储加息后的一周，道琼斯工业指数上涨近10%，创下了自1974年以来最大的周涨幅纪录。,1
然而，至2000年3月上旬，道琼斯工业指数下跌了11%，标普500指数下跌了3%，而纳斯达克指数则上涨了22%。,2
2000年初至3月上旬的股市风格分化仍在继续，但情况出现了反转。,0
尽管科技板块的盈利增速依然强劲，但市场开始质疑高科技公司持续高增长的合理性，纳斯达克指数在2000年3月10日触及5048点后开始下跌，这一时间点被视为网络经济“泡沫”的最高点。,2
与此同时，标普500指数和道琼斯工业指数开始反弹。,1
2000年3月21日，美联储再次加息25个基点，这是自1999年6月以来美联储的第二次加息，市场反应平淡。,0
此期间发生了一件对市场走势产生决定性影响的事件，即“微软公司反垄断案”的判决。2000年4月3日，美国联邦地区法院裁定微软公司严重违反了反垄断法律,0
美国联邦地区法院裁定微软公司严重违反了反垄断法律，导致市场资金迅速撤离科技板块。2000年3月中旬至4月上旬，道琼斯工业指数和标普500指数涨幅均超过10%，并引发了全球股市的大跌。,2
然而，随着通胀的不断上升，市场对加息的担忧加剧。2000年4月上旬，“传统经济”指数也开始下跌，并持续到5月末。,2
2000年5月16日，美联储将联邦基金目标利率提高30个基点。,0
回顾来看，2000年第二季度末是基本面的一个重要拐点。GDP增速在2000年6月达到顶峰，随后进入了长达三年的衰退周期。,0
由于失业率在2000年5月飙升至4.2%，市场预期美联储的加息周期可能很快结束，这一预期确实得到了证实。,2
2000年5月底开始，三大股指齐齐震荡反弹，直至8月底，市场风格开始趋于一致。,0
政策方面的宽松预期和公司盈利的增长也推动了美股的反弹。,0
随着2000年二季度财报的陆续披露，又一批科技股业绩超预期，推动了反弹。虽然三大股指的表现趋于一致，但纳斯达克指数的弹性仍然较强,1
同时，前期引发全球市场震荡的“微软公司反垄断案”有了重大进展。,0
2000年6月7日，法官托马斯·杰克逊（Thomas Jackson）裁定要求微软公司拆分为两家公司，一家经营Windows操作系统，另一家负责其他业务。,0
尽管美国司法部对微软公司的反垄断调查起源于对互联网浏览器市场的争夺，但这一裁决被上诉法庭推翻，微软公司避免了被拆分的命运。,0
2000年5月底至8月底，道琼斯工业指数和标普500指数均反弹了10%左右，而纳斯达克指数则反弹了32%。,1
然而，自2000年9月初起，美股重回下跌通道，跌势持续至年底。,2
引发美股再次下跌的主要原因有两个：一是许多公司开始发布盈利预警，其中包括科技公司如戴尔公司、惠普公司，也包括传统行业公司如天合汽车集团（TRW Automotive Holdings Corp）和金宝汤公司（Campbell Soup Company）；二是油价攀升至10年来的新高，对美股和企业盈利施加了进一步压力。,0
市场逐渐认识到互联网板块高估值的虚幻，互联网的“故事”未能成为现实，反而成了“泡沫”。,0
此外，1999至2000年期间，美联储大幅提高利率，经济增长放缓，市场泡沫破灭。,0
纳斯达克指数从2000年9月初至年底回调了42%，标普500指数也下跌了13%。,2
2000年科技股迎来了自1971年以来最差的年份，纳斯达克指数全年下跌了39.3%。随着2000年3月纳斯达克指数的峰值出现，美国经济也进入了新一轮的衰退周期，标普500指数和道琼斯工业指数也未能幸免，全年分别下跌10%和6%。,2
“泡沫”的背后，是互联网企业巨额估值与实际需求的不匹配，而持续拔高的估值被美联储紧缩政策戳破。尽管这一时期是美国经济的黄金岁月，但随着利率的提高和经济增长的放缓，市场泡沫最终破裂。,0
美国工业生产指数的同比增速在1995至2000年期间达到了5.1%，这是二战结束后20年来的高增长水平。经济稳定性显著提高，1995至2000年期间，工业生产指数未出现负增长，根据NBER对经济周期的划分，这期间美国也没有出现过经济衰退。这是30年来的首次。,2
在就业方面，自1992年以来，美国失业率持续下降，1995至1996年，失业率维持在5%至6%的相对较低水平。,1
美国经济的成果在一定程度上要归功于美联储灵活的货币政策。,0
在1995年2月，为了应对物价上涨的风险，美联储上调了贴现率和联邦基金目标利率。,0
然而，随着通胀压力的减退，美联储在同年7月下调了联邦基金目标利率,0
进入 1996 年后，美联储在年初进一步下调联邦基金目标利率及贴现率 0. 25 个百分点，以期抵消通胀及通胀预期下降对真实利率的影啊， 确保经济的温和增长。,0
进入1996年后，美联储继续调整利率，以抵消通胀和通胀预期下降对实际利率的影响，确保经济的温和增长。,0
1996年初的经济活动表现比市场预期更为强劲，中长期利率开始上升，同时，由于国外经济增速放缓，美元开始走强。,1
然而，需求持续走强，劳动力市场持续紧张，加上工资快速上涨，使得通胀压力逐渐上升。,0
虽然美联储没有立即采取实质性行动，但在1996年余下的会议中，相关政策被纳入了考虑范围。,0
1997至1998年，美国经济表现持续亮眼,1
1997年GDP同比增长4.4%，1998年继续增长4.5%。,1
从细分项来看，消费支出进一步发力，1998年消费支出对GDP增速的贡献由1997年的2.5%上升至3.4%，私人投资部门对GDP增速的贡献也较前几年显著提升。,1
劳动力市场表现良好，失业率在1997年降至近25年来的最低水平，1998年继续下降至1970年以来的低位。,1
通货膨胀率进一步放缓，1997年CPI为2.3%，1998年降至1.6%，为1966年以来的最低水平。,1
稳定的物价为居民和企业提供了一个良好的环境，有利于促进长期投资、创新和企业发展。,1
在经济快速扩张和低通货膨胀的背景下，美国联邦预算以远超预期的速度朝着平衡迈进。,1
1993年，比尔·克林顿提出经济振兴计划时，美国联邦财政赤字占GDP的比重高达3.75%，至1997年，这一比例已迅速下降至0.26%。,1
在经济持续扩张、政府削减开支并增加收入的努力下，1998年美国终于摆脱了财政赤字，实现了财政盈余，1998年联邦财政盈余占GDP比重达到0.77%。,1
美国联邦预算的限制缓解了政府对民间投资的挤出效应，从而促进了更多私人投资，并使美联储能够维持较低的利率，美国经济正朝着健康的发展方向前进。,0
唯一的不足是，随着美国经济的快速增长，国外经济体却陷入了低迷。1997年和1998年上半年美元持续走强，1998年美国贸易逆差大幅扩大。,2
受到国外需求下降和进口产品竞争力提升的影响，许多大宗商品生产商，特别是农业和石油企业，都经历了价格的大幅下跌，部分制造业也受到了一定的冲击。,2
总体而言，由于出口停滞和进口激增，实际净出口情况快速恶化。,2
1998年，净出口对美国GDP增速的拖累由前一年的0.3%上升至1.1%。,0
就货币政策本身而言，美联储一直在努力为美国经济创造一个低通胀和可持续增长的环境。,0
美国经济的强劲增长加剧了联邦公开市场委员会对价格上涨的担忧，市场对美联储的行动也有所预期，中长期利率从1996年底开始上升。因此，当美联储在1997年3月会议上宣布将联邦基金目标利率从5.25%上调至5.50%时，市场反应平淡。,0
1998年的货币政策需要平衡经济扩张面临的两大风险。,0
一方面，强劲的经济增长可能导致高通胀；另一方面，“东南亚金融危机”的持续发酵使国际经济环境明显恶化，并引发了国内外金融动荡，加大了总需求疲软的风险。,0
为了缓解这些压力，美联储在1998年秋季三次降息，联邦基金目标利率从5.50%下调至4.75%，贴现率也从5.00%下降至4.50%。,0
20世纪末，美国经济在新经济的推动下达到了顶点，高增长、低通胀、低失业率、低财政赤字这“一高三低”的特征得到了充分体现。,0
1999年美国经济增长强劲，GDP同比上升4.8%，增速较上一年继续提高0.3个百分点。,1
其中，居民消费支出是经济快速扩张的主要动力，消费支出对GDP增速的贡献达3.4个百分点。,0
个人投资保持快速扩张，而在国外经济复苏的情况下，1999年美国净出口有所改善，对经济增长的拖累降至0.9个百分点。,0
与之前多次经济扩张中最终出现的通胀上升形成了鲜明的对比，本轮经济扩张中通货膨胀率一直保持较低水平，CPI虽然较上一年的1.6%有所回升，但仍维持在2.2%的适中水平。,0
尽管1998年的失业率已处于历史低位，1999年失业率仍保持下降趋势，到年底已降至4.0%。,1
随着经济增长和收入增加，美国联邦财政盈余不断扩大，1999年美国联邦财政盈余占GDP的比例扩大至1.32%。,0
1995年中期左右，随着金融市场从“东南亚金融危机”中恢复正常运作，国外经济开始复苏，而国内经济强劲增长，甚至超过了经济的潜在生产力。美联储开始扭转1998年下半年以来的宽松政策。,1
美联储认为，低通胀环境对经济扩张的持续健康发展至关重要。为了维持低通货膨胀的环境，美联储在1999年三次上调联邦基金目标利率至5.5%，每次上调25个基点；两次上调贴现率至5.00%，最终扭转了1998年金融市场动荡期间采取的宽松政策。,0
进入2000年后，在国内需求持续强劲的推动下，美国经济在上半年继续保持快速扩张，第二季度达到了新经济繁荣的顶点，GDP增速上升至5.3%的阶段性高点。,1
此后，经济增速明显放缓，到2000年底，GDP增速已降至3.0%。,2
整体来看，在2000年上半年强劲需求的推动下，2000年全年GDP增速维持在4.1%的水平。,1
其中，消费支出仍是经济最有力的支持，私人投资增速在下半年出现了明显的下降。,0
随着经济在第二季度触顶，物价也出现了明显的上升，2000年CPI指数上升至3.4%，较1999年提升了1.2个百分点。,2
失业率维持在非常低的水平，联邦财政盈余占GDP比重继续扩大至2.33%，这一比例是1965年以来美国联邦政府在控制财政赤字方面所达到的最高水平。,1
2000年初，美联储察觉到经济增长与通货膨胀之间的失衡关系。在同年2月和3月的会议上，美联储继续收紧货币政策，两次提高联邦基金目标利率共计0.5个百分点，并将贴现率进一步提高至5.75%。,0
随着通胀压力的持续增加，同年5月，美联储再次提高联邦基金目标利率0.5个百分点至6.25%，同时提高贴现率至6.00%。,0
美联储强硬的货币政策使美国经济活动回归理性，下半年经济增速明显放缓，到年末，美国经济结束了新经济时代的繁荣，进入了低速增长时期。,0
从宏观增长的角度来看，1995至2000年是美国经济发展的“黄金时期”。名义GDP逐年稳步提升，但从微观角度来看，美国企业的利润并不是持续上涨的。在1998年和2000年，美国企业利润较上一年出现了不同程度的下滑。,0
以1994年为基准，在1997年及以前，美国企业利润的增长幅度明显高于GDP的增长幅度。1997年，美国企业税前和税后利润分别累计上涨32.4%和33.4%，而名义GDP涨幅仅为17.7%。,1
然而，由于1998年和2000年的业绩下滑，整体来看，名义GDP的累计上涨幅度高于企业利润。至2000年，GDP累计上涨40.7%，而企业税前利润的累计增速为24.1%，企业税后利润的累计增速仅为19.6%。,2
因此，与1994年相比，2000年企业利润在名义GDP中的占比有所下降。,2
企业税前利润和税后利润的累计增速走势也在1998年后开始分化。1997年及以前，企业税前利润增速和税后利润增速几乎完全一致，但在1998年的业绩调整中，企业税后利润下滑的幅度明显更大，此后企业税后利润的累计增速一直不及税前利润的增速。,0
从美国企业实际税率走势来看，1998年美国企业的实际税收负担明显加重，2000年进一步上升至31%。,0
企业实际税率从1997年的28%上升至1998年的30%，并在2000年进一步升至31%。,0
1995年后，制造业在美国国民经济中的比重持续下降，美国“经济服务化”的趋势越来越明显。,0
金融和地产行业的产值不断提升，截至2000年底，金融和地产行业的增加值占比为19%，制造业产值仅为13%，两者之间的差距进一步拉大到4个百分点。,0
第三产业中的批发零售行业增加值占比稳定在13%左右，1998年，专业性较强的商业服务产值占比首次超过 10% ，并逐年上升〈见图6 -11) 。,0
除去上述四个产值比重超过10%的行业外，其他增加值占比较高的行业依次为教育医疗、信息产业、建筑业和娱乐休闲，所占比重分别为7%、6%、4%和3%。除去娱乐休闲业占比小幅上升外，与1994年相比基本保持一致。,0
其他行业包括区运仓储、其他服务、公用事业、采矿业以及农、林、牧、渔业，这些行业的增加值占比合计为9%，与1994年相比进一步受到挤压。,0
从名义增速来看（见图6-12），增速超过GDP的行业多为高附加值的服务业，包括商业服务、建筑业、娱乐休闲、金融地产、其他服务和采矿业。其中，商业服务、建筑业和娱乐休闲为增长速度最快的三个行业，年化增速分别为9.4%、8.7%和7.9%。,0
第一产业和第二产业的行业增加值增长速度相对较低，其中，农、林、牧、渔业年化增速仅为-1.1%，公用事业和制造业年化增速分别为0.7%和4.5%。,2
各行业增加值的实际增速与名义增速略有出入，多数行业实际增速低于名义增速，但批发零售业、制造业、农、林、牧、渔业以及公用事业的实际增长快于名义增长。,0
总体来看，实际增加值增长最快的三个行业为批发零售业、制造业和商业服务，年化增速分别为6.5%、5.3%和5.3%。,0
名义增速高达6.4%的采矿业在剔除价格因素后，实际年化增速仅为-1.7%，为唯一增加值下降的行业。,2
美国去工业化是一个长期的过程，在美国整体产业结构重心向第三产业偏移的过程中，传统制造业的重心也在逐步向高科技产业转移。,0
1995-2000年，发展最快的制造业细分行业为计算机电子，年化增速高达8.5%，而服装皮革每年的增速为-3.8%。,0
实际上，计算机电子制造业产业增加值的增长速度一直较快，除在1988-1994年短暂落后于GDP增长速度外，第二次世界大战后至2000年，计算机电子行业的发展不仅持续高于经济增长，而且在制造业各细分行业增速排名中名列前茅。,1
相反，以服装皮革为代表的传统低端制造业在第二次世界大战后逐渐式微，不仅长期落后于经济的发展，也不及其他制造业细分行业的增长速度。,2
20世纪末期，美国各行业之间的企业利润结构出现了四大变化：一是制造业企业利润回升；二是海外市场利润贡献在20世纪末出现大幅提升；三是公用事业和服务业（包括商业服务、教育医疗等）利润在此期间出现了断崖式下跌；四是建筑业企业利润占比不断提升。,0
具体来看，制造业企业的利润贡献自1994年开始逐步回升，至2000年底，制造业企业利润占比为26.4%，达到了20世纪80年代末至90年代初的水平。,1
除2000年略低于海外市场的28.4%外，该阶段制造业对美国企业利润的贡献一直远远领先于其他行业。,0
海外市场的利润占比在20世纪90年代末期出现了大幅提升，并在2000年成为美国企业利润的主要来源。,1
第三个大的变化发生在公用事业和服务业，1995-2000年，公用事业利润占比逐年下降，由1994年的12.9%降至2000年的0.7%；服务业利润占比在“千禧年”出现了大幅下跌，从1999年的7.4%下降至2000年底的1.4%。,2
与公用事业及服务业占比下降的趋势相反，建筑业企业利润占比逐年提升。,1
2000年底，建筑企业所实现的利润占全部利润的比重达到5.8%，较1994年的1.9%提升了近4个百分点。1995-2000年，美国企业的利润年均增速仅为3.3%。,1
其中，农、林、牧、渔业、建筑业和采矿业利润实现了大幅增长，由于基数较低，年均增速高达38.1%、45.9%和42.9%，远远高于其他行业。,1
利润增长速度小于美国全部企业利润增速的行业有金融地产、服务业和公用事业，利润增速分别为0.6%、-13.4%和-15.6%。,2
1995-2000年，非耐用企业整体的利润增速继续好于耐用品企业的利润增速。,1
具体来看，非耐用品制造业利润增速为10.4%，高于耐用品企业1.2%的利润增速；前期利润下滑幅度较大的其他交通运输行业在该时期内实现了利润的修复与增长，年均增速为11.8%，石油煤炭行业紧随其后，年均增速高达11.75%。,1
基本金属行业利润持续下降，在2000年亏损近11亿美元，年均下降幅度高达66.5%。,2
其他利润下降幅度较大的细分行业包括前期涨势较好的汽车和零部件以及纺织业，年均降幅分别为17.4%和11.42%。,2
不同于美国整体经济的稳定增长，1995-2000年，美股上市公司的利润增速波动较大，单季度利润增速最高可达36.2%，最低降至-33.7%；但整体来看，1995-2000年美股上市公司的利润增长情况仍然较为可观，单季度利润增速的均值为11.3%（见图6-13）。,0
美股上市公司单季利润增速在1994年底达到了阶段性的高点，1995年增速开始放缓，这一放缓趋势一直持续到1998年底的-5.0%底部，其间美股利润增速在1996年和1998年分别有过两次反弹，但反弹后的峰值均未超过1995年初的33%增速。,1
美股利润增速在1999年开始强势反弹，并于1999年第四季度上升至36.2%；然而好景不长，进入2000年后，随着科技“泡沫”的破灭，美股利润增速开始大幅下滑，至该年末利润增速已降至-33.7%。,2
1995-2000年，美股盈利能力整体呈现下降趋势。,2
2000年底，美股上市公司ROE（净资产收益率）为10.9%，较1994年底的13.8%下降了近3个百分点（见图6-14）。具体来看，1995-1996年，尽管利润增速有波动，但上市公司的盈利能力一直稳定在14%左右，直到1997年才开始下降。500指数的市盈率已经上升至24.1倍，上升幅度高达38.5%（见图6-15）。,1
估值的提升主要集中在1999年以前，标普500指数的市盈率由1994年底的17.4倍直线上升至1999年初的29倍以上，推动估值提升的主要因素有两个方面：一是经济整体形势良好；二是长端利率的大幅下行。,0
1995-1999年是美国经济增长的“黄金时代”，美国经济高增长、低通胀，失业率和财政赤字也在不断降低。新经济的繁荣下，美股估值也在持续上升。尽管该期间内美国经济保持快速扩张，但低通胀与不断降低的财政赤字使得长端利率不升反降，从1994年底至1999年1月，美国10年期国债到期收益率从7.84%下降至4.66%，下降幅度高达318个基点（见图6-16）。,1
这波行情是在第二次世界大战后美国经济史无前例的好时代中爆发的，高增长、低通胀、科撤进步、政策宽松，能想到的有利条件基本都有。,0
2000年底，美股市值前20家公司主要以信息科技和医疗健康公司为主。,0
彭博咨询公司称，2000年的互联网与科技股“泡沫”无疑是永载史册的。,0
美国纳斯达克指数在2000年3月10日达到高点5049点，市值超过25万亿美元，占美国股票市场总市值的36%。然而，在“泡沫”破灭后，情况变得非常惨烈。从2000年到2002年，纳斯达克指数下跌幅度接近80%，无数新兴经济企业破产倒闭。,1
造成“互联网泡沫”的原因主要有两个：首先，也是最重要的，是科技创新本身达到了爆发点。,0
计算机信息技术的革命从20世纪70年代开始，经过前期的量变，到了90年代后期，质变开始显现。,0
图6-19展示了美国施工统计局计算的半导体及其相关产业的生产者价格指数，该指数自1967年开始发布。图6-19中可以清楚地看到一个重要的拐点发生在1995年左右。1995年以后，美国半导体产品的价格大幅下降，这成为导致后续美国出现“新经济”增长和“互联网泡沫”的重要因素。,0
第二个原因是宽松的货币政策环境。,0
1997年的“东南亚金融危机”以及1998年的俄罗斯金融危机使得美国长期资本管理公司破产。为了应对金融风暴，美联储在1998年9月至11月连续三次降息。,0
第二个原因是宽松的货币政策环境。,0
1997年的“东南亚金融危机”以及1998年的俄罗斯金融危机使得美国长期资本管理公司破产。为了应对金融风暴，美联储在1998年9月至11月连续三次降息。,0
在经济放缓时期降息，对股市来说，就像火上加油。从股市行情的运行来看，1995年至2000年的行情大致可以分为四个阶段（见图6-20）：,0
第一阶段，从1995年到1998年，市场整体缓慢上涨，道琼斯工业、标普500、纳斯达克三大指数总体走势一致。,1
第二阶段，从1998年底到1999年底，股市上涨开始加速，尤其是纳斯达克指数，上涨的速度和幅度开始与道琼斯工业和标普500指数拉开差距。,1
第三阶段，2000年第一季度左右市场“泡沫”达到巅峰状态，三大指数走势开始出现背离，此时纳斯达克指数继续加速上涨，而道琼斯工业和标普500指数开始下跌。,2
第四阶段，从2000年3月以后，纳斯达克指数开始快速回落。,2
在2000年之前，股价指数大幅上涨，例如高通公司（Qualcomm）、网域仓储公司（Netapp）、太阳微系统公司（Sun Microsystems）、思科公司等个股均实现了几十倍的涨幅。,1
传媒互联网领域中的雅虎公司、时代华纳公司等公司也在那波行情中表现突出。,0
除了互联网和科技股泡沫，2000年那波行情中另一个亮点是生物科技领域。,0
尽管2000年的科技股和互联网股引起了广泛关注，医疗健康板块的整体收益率也不逊色于信息技术板块（见图6-18）。,1
特别是生物科技行业，从1998年第三季度到2000年第一季度，股价表现明显跑赢市场，取得了显著的超额收益（见图6-21）。,1
很多生物科技上市公司的业绩在那段时间内也出现了明显变化。,0
生物科技行业自20世纪70年代中期开始发展，这一行业需要大量的研发投入。到90年代后期，许多公司开始收获成果。,0
1999年有22种生物科技新药获得美国食品药品监督管理局批准上市，而此前新药上市最多的一年也仅有7种。因此，生物科技被认为是20世纪90年代最重要的高科技领域之一。,0
在1995年至2000年期间，周期股的表现较差。这里的“周期股”包括能源、原材料、工业这三个板块，其收益率表现均不如市场整体（见图6-18）。,2
在这些周期性板块中，原材料板块表现最差，一直跑输市场整体，直到2000年后期市场大幅下跌后才略微表现出一些抗跌属性（见图6-22）。,2
能源板块相对较好，从1995年开始止住了超额收益为负的趋势，从1999年初到2000年底还表现出了强于市场整体的走势（见图6-22），这主要得益于全球原油价格的明显上涨。,1
从原材料板块内部的各个细分行业来看，1995至2000年间，五个细分行业中均出现了超额收益，其中金属行业表现最差，其次是包装行业，相对较好的则是建材行业，主要因为当时房地产市场处于上行周期（见图6-23）。,2
在周期性板块中表现较好的大型综合性工业企业包括通用电气公司、康宁公司、明尼苏达矿务公司及3M公司。这些公司在1995年至2000年间的股价表现优于市场整体（见图6-24）。,1
通用电气公司在这段时间的股价表现最好，在35年间股价上涨了5倍。这段时间正好是传奇CEO杰克·韦尔奇在通用电气公司的最后时光。与周期板块类似，消费板块整体在1995至2000年期间的表现也一般，必需消费品板块和可选消费品板块都没有跑赢市场整体（见图6-18）。,1
具体来看，必需消费品板块细分行业中，食品和个人用品行业表现较好，取得了较大的超额收益（见图6-25）。典型公司包括沃尔格林公司（Walgreens Boots Alliance）、美国西夫韦公司（Safeway）、好市多公司（Costco），这些零售公司在1995至2000年间的股价大幅跑赢市场整体。,1
在这段时期内的超额收益主要由资产证券化的金融创新推动，这加快了美国房地产市场的景气周期。,1
资产证券化是美国20世纪70年代兴起的一种重要金融创新模式。,0
最著名的资产证券化产品是抵押贷款证券（Mortgage-Backed Securities，MBS），这是将缺乏流动性但能产生稳定现金流的资产，经过结构安排，将其风险与收益进行分解和重组，从而转变为可以在金融市场上交易的证券的过程。,0
信贷资产证券化作为一种新型融资工具，起源于美国政府主办的住房金融机构对居民住房抵押贷款的证券化。,0
1970年，房利美公司推出了美国第一个抵押贷款证券（MBS），随后房地美公司（Freddie Mac）和房利美公司（Fannie Mae）也跟随推出，这是美国资产证券化的开端。,0
1983年，房地美公司创造了新的金融工具抵押担保凭证（Collateralized Mortgage Obligations，CMO），用以解决MBS中的一些缺陷。,0
另一种重要的资产证券化产品是资产担保证券（Asset-Backed Securities，ABS），这是由专门机构以各种缺乏流动性但能产生现金流的资产（如房屋抵押贷款、汽车贷款、信用卡贷款、企业应收账款等）为基础发行的债券。,0
